Year,Round,Code,Stint,Compound,Stint Start Lap,Stint End Lap,Stint Length
2019,18,NOR,1.0,SOFT,1.0,12.0,12
2019,18,NOR,2.0,HARD,13.0,48.0,36
2019,18,PER,1.0,MEDIUM,1.0,20.0,20
2019,18,PER,2.0,HARD,21.0,71.0,51
2019,18,RAI,1.0,MEDIUM,1.0,15.0,15
2019,18,RAI,2.0,HARD,16.0,52.0,37
2019,18,RAI,3.0,MEDIUM,53.0,58.0,6
2019,18,RIC,1.0,HARD,1.0,50.0,50
2019,18,RIC,2.0,MEDIUM,51.0,71.0,21
2019,18,RUS,1.0,MEDIUM,1.0,22.0,22
2019,18,RUS,2.0,HARD,23.0,69.0,47
2019,18,SAI,1.0,SOFT,1.0,15.0,15
2019,18,SAI,2.0,HARD,16.0,35.0,20
2019,18,SAI,3.0,MEDIUM,36.0,70.0,35
2019,18,STR,1.0,MEDIUM,1.0,37.0,37
2019,18,STR,2.0,HARD,38.0,70.0,33
2019,18,VER,1.0,MEDIUM,1.0,5.0,5
2019,18,VER,2.0,HARD,6.0,71.0,66
2019,18,VET,1.0,MEDIUM,1.0,37.0,37
2019,18,VET,2.0,HARD,38.0,71.0,34
2019,19,ALB,1.0,SOFT,1.0,1.0,1
2019,19,ALB,2.0,MEDIUM,2.0,20.0,19
2019,19,ALB,3.0,MEDIUM,21.0,40.0,20
2019,19,ALB,4.0,SOFT,41.0,56.0,16
2019,19,BOT,1.0,MEDIUM,1.0,14.0,14
2019,19,BOT,2.0,HARD,15.0,35.0,21
2019,19,BOT,3.0,MEDIUM,36.0,56.0,21
2019,19,GAS,1.0,SOFT,1.0,19.0,19
2019,19,GAS,2.0,HARD,20.0,53.0,34
2019,19,GAS,3.0,SOFT,54.0,54.0,1
2019,19,GIO,1.0,MEDIUM,1.0,17.0,17
2019,19,GIO,2.0,HARD,18.0,39.0,22
2019,19,GIO,3.0,SOFT,40.0,55.0,16
2019,19,GRO,1.0,MEDIUM,1.0,24.0,24
2019,19,GRO,2.0,HARD,25.0,55.0,31
2019,19,HAM,1.0,MEDIUM,1.0,24.0,24
2019,19,HAM,2.0,HARD,25.0,56.0,32
2019,19,HUL,1.0,HARD,1.0,27.0,27
2019,19,HUL,2.0,MEDIUM,28.0,39.0,12
2019,19,HUL,3.0,SOFT,40.0,55.0,16
2019,19,KUB,1.0,MEDIUM,1.0,11.0,11
2019,19,KUB,2.0,HARD,12.0,31.0,20
2019,19,KVY,1.0,HARD,1.0,21.0,21
2019,19,KVY,2.0,MEDIUM,22.0,39.0,18
2019,19,KVY,3.0,SOFT,40.0,55.0,16
2019,19,LEC,1.0,MEDIUM,1.0,20.0,20
2019,19,LEC,2.0,HARD,21.0,42.0,22
2019,19,LEC,3.0,SOFT,43.0,56.0,14
2019,19,MAG,1.0,MEDIUM,1.0,18.0,18
2019,19,MAG,2.0,HARD,19.0,40.0,22
2019,19,MAG,3.0,SOFT,41.0,53.0,13
2019,19,NOR,1.0,SOFT,1.0,19.0,19
2019,19,NOR,2.0,HARD,20.0,42.0,23
2019,19,NOR,3.0,MEDIUM,43.0,56.0,14
2019,19,PER,1.0,MEDIUM,1.0,24.0,24
2019,19,PER,2.0,HARD,25.0,55.0,31
2019,19,RAI,1.0,SOFT,1.0,18.0,18
2019,19,RAI,2.0,HARD,19.0,40.0,22
2019,19,RAI,3.0,SOFT,41.0,55.0,15
2019,19,RIC,1.0,SOFT,1.0,21.0,21
2019,19,RIC,2.0,HARD,22.0,56.0,35
2019,19,RUS,1.0,MEDIUM,1.0,23.0,23
2019,19,RUS,2.0,HARD,24.0,46.0,23
2019,19,RUS,3.0,SOFT,47.0,54.0,8
2019,19,SAI,1.0,SOFT,1.0,18.0,18
2019,19,SAI,2.0,HARD,19.0,55.0,37
2019,19,STR,1.0,MEDIUM,1.0,9.0,9
2019,19,STR,2.0,HARD,10.0,29.0,20
2019,19,STR,3.0,SOFT,30.0,55.0,26
2019,19,VER,1.0,MEDIUM,1.0,13.0,13
2019,19,VER,2.0,HARD,14.0,34.0,21
2019,19,VER,3.0,MEDIUM,35.0,56.0,22
2019,19,VET,1.0,MEDIUM,1.0,8.0,8
2019,20,ALB,1.0,SOFT,1.0,24.0,24
2019,20,ALB,2.0,MEDIUM,25.0,50.0,26
2019,20,ALB,3.0,SOFT,51.0,71.0,21
2019,20,BOT,1.0,SOFT,1.0,26.0,26
2019,20,BOT,2.0,HARD,27.0,41.0,15
2019,20,BOT,3.0,MEDIUM,42.0,52.0,11
2019,20,GAS,1.0,SOFT,1.0,22.0,22
2019,20,GAS,2.0,MEDIUM,23.0,47.0,25
2019,20,GAS,3.0,SOFT,48.0,71.0,24
2019,20,GIO,1.0,SOFT,1.0,20.0,20
2019,20,GIO,2.0,MEDIUM,21.0,46.0,26
2019,20,GIO,3.0,SOFT,47.0,71.0,25
2019,20,GRO,1.0,SOFT,1.0,26.0,26
2019,20,GRO,2.0,MEDIUM,27.0,65.0,39
2019,20,GRO,3.0,SOFT,66.0,71.0,6
2019,20,HAM,1.0,SOFT,1.0,20.0,20
2019,20,HAM,2.0,SOFT,21.0,43.0,23
2019,20,HAM,3.0,MEDIUM,44.0,66.0,23
2019,20,HAM,4.0,SOFT,67.0,71.0,5
2019,20,HUL,1.0,MEDIUM,1.0,27.0,27
2019,20,HUL,2.0,HARD,28.0,44.0,17
2019,20,HUL,3.0,SOFT,45.0,53.0,9
2019,20,HUL,4.0,SOFT,54.0,71.0,18
2019,20,KUB,1.0,MEDIUM,1.0,20.0,20
2019,20,KUB,2.0,MEDIUM,21.0,36.0,16
2019,20,KUB,3.0,HARD,37.0,53.0,17
2019,20,KUB,4.0,SOFT,54.0,66.0,13
2019,20,KUB,5.0,SOFT,67.0,70.0,4
2019,20,KVY,1.0,MEDIUM,1.0,23.0,23
2019,20,KVY,2.0,SOFT,24.0,46.0,23
2019,20,KVY,3.0,SOFT,47.0,71.0,25
2019,20,LEC,1.0,MEDIUM,1.0,29.0,29
2019,20,LEC,2.0,HARD,30.0,54.0,25
2019,20,LEC,3.0,SOFT,55.0,66.0,12
2019,20,MAG,1.0,SOFT,1.0,27.0,27
2019,20,MAG,2.0,MEDIUM,28.0,53.0,26
2019,20,MAG,3.0,SOFT,54.0,71.0,18
2019,20,NOR,1.0,SOFT,1.0,27.0,27
2019,20,NOR,2.0,HARD,28.0,53.0,26
2019,20,NOR,3.0,MEDIUM,54.0,71.0,18
2019,20,PER,1.0,SOFT,1.0,17.0,17
2019,20,PER,2.0,MEDIUM,18.0,45.0,28
2019,20,PER,3.0,SOFT,46.0,71.0,26
2019,20,RAI,1.0,SOFT,1.0,21.0,21
2019,20,RAI,2.0,MEDIUM,22.0,47.0,26
2019,20,RAI,3.0,SOFT,48.0,71.0,24
2019,20,RIC,1.0,MEDIUM,1.0,8.0,8
2019,20,RIC,2.0,SOFT,9.0,40.0,32
2019,20,RIC,3.0,SOFT,41.0,71.0,31
2019,20,RUS,1.0,MEDIUM,1.0,23.0,23
2019,20,RUS,2.0,MEDIUM,24.0,54.0,31
2019,20,RUS,3.0,SOFT,55.0,66.0,12
2019,20,RUS,4.0,SOFT,67.0,71.0,5
2019,20,SAI,1.0,SOFT,1.0,29.0,29
2019,20,SAI,2.0,MEDIUM,30.0,71.0,42
2019,20,STR,1.0,SOFT,1.0,28.0,28
2019,20,STR,2.0,MEDIUM,29.0,53.0,25
2019,20,STR,3.0,SOFT,54.0,66.0,13
2019,20,VER,1.0,SOFT,1.0,21.0,21
2019,20,VER,2.0,SOFT,22.0,44.0,23
2019,20,VER,3.0,MEDIUM,45.0,54.0,10
2019,20,VER,4.0,SOFT,55.0,71.0,17
2019,20,VET,1.0,SOFT,1.0,25.0,25
2019,20,VET,2.0,MEDIUM,26.0,49.0,24
2019,20,VET,3.0,SOFT,50.0,66.0,17
2019,21,ALB,1.0,MEDIUM,1.0,13.0,13
2019,21,ALB,2.0,HARD,14.0,55.0,42
2019,21,BOT,1.0,MEDIUM,1.0,29.0,29
2019,21,BOT,2.0,HARD,30.0,55.0,26
2019,21,GAS,1.0,MEDIUM,1.0,1.0,1
2019,21,GAS,2.0,HARD,2.0,53.0,52
2019,21,GIO,1.0,SOFT,1.0,8.0,8
2019,21,GIO,2.0,HARD,9.0,26.0,18
2019,21,GIO,3.0,MEDIUM,27.0,54.0,28
2019,21,GRO,1.0,MEDIUM,1.0,18.0,18
2019,21,GRO,2.0,HARD,19.0,54.0,36
2019,21,HAM,1.0,MEDIUM,1.0,26.0,26
2019,21,HAM,2.0,HARD,27.0,55.0,29
2019,21,HUL,1.0,SOFT,1.0,18.0,18
2019,21,HUL,2.0,MEDIUM,19.0,54.0,36
2019,21,KUB,1.0,HARD,1.0,24.0,24
2019,21,KUB,2.0,MEDIUM,25.0,53.0,29
2019,21,KVY,1.0,HARD,1.0,40.0,40
2019,21,KVY,2.0,MEDIUM,41.0,54.0,14
2019,21,LEC,1.0,MEDIUM,1.0,12.0,12
2019,21,LEC,2.0,HARD,13.0,38.0,26
2019,21,LEC,3.0,SOFT,39.0,55.0,17
2019,21,MAG,1.0,MEDIUM,1.0,20.0,20
2019,21,MAG,2.0,HARD,21.0,54.0,34
2019,21,NOR,1.0,SOFT,1.0,8.0,8
2019,21,NOR,2.0,HARD,9.0,54.0,46
2019,21,PER,1.0,MEDIUM,1.0,37.0,37
2019,21,PER,2.0,HARD,38.0,54.0,17
2019,21,RAI,1.0,MEDIUM,1.0,22.0,22
2019,21,RAI,2.0,HARD,23.0,54.0,32
2019,21,RIC,1.0,SOFT,1.0,11.0,11
2019,21,RIC,2.0,HARD,12.0,42.0,31
2019,21,RIC,3.0,SOFT,43.0,54.0,12
2019,21,RUS,1.0,HARD,1.0,32.0,32
2019,21,RUS,2.0,MEDIUM,33.0,54.0,22
2019,21,SAI,1.0,SOFT,1.0,12.0,12
2019,21,SAI,2.0,HARD,13.0,41.0,29
2019,21,SAI,3.0,MEDIUM,42.0,54.0,13
2019,21,STR,1.0,MEDIUM,1.0,5.0,5
2019,21,STR,2.0,HARD,6.0,23.0,18
2019,21,STR,3.0,SOFT,24.0,45.0,22
2019,21,VER,1.0,MEDIUM,1.0,25.0,25
2019,21,VER,2.0,HARD,26.0,55.0,30
2019,21,VET,1.0,SOFT,1.0,12.0,12
2019,21,VET,2.0,HARD,13.0,38.0,26
2019,21,VET,3.0,MEDIUM,39.0,55.0,17
2020,1,ALB,1.0,SOFT,1.0,21.0,21
2020,1,ALB,2.0,HARD,22.0,46.0,25
2020,1,ALB,3.0,SOFT,47.0,51.0,5
2020,1,ALB,4.0,SOFT,52.0,63.0,12
2020,1,BOT,1.0,SOFT,1.0,22.0,22
2020,1,BOT,2.0,HARD,23.0,52.0,30
2020,1,BOT,3.0,HARD,53.0,68.0,16
2020,1,GAS,1.0,MEDIUM,1.0,21.0,21
2020,1,GAS,2.0,HARD,22.0,51.0,30
2020,1,GAS,3.0,HARD,52.0,66.0,15
2020,1,GIO,1.0,MEDIUM,1.0,20.0,20
2020,1,GIO,2.0,HARD,21.0,50.0,30
2020,1,GIO,3.0,SOFT,51.0,51.0,1
2020,1,GIO,4.0,SOFT,52.0,66.0,15
2020,1,GRO,1.0,MEDIUM,1.0,19.0,19
2020,1,GRO,2.0,HARD,20.0,44.0,25
2020,1,HAM,1.0,SOFT,1.0,21.0,21
2020,1,HAM,2.0,HARD,22.0,51.0,30
2020,1,HAM,3.0,HARD,52.0,66.0,15
2020,1,KVY,1.0,MEDIUM,1.0,21.0,21
2020,1,KVY,2.0,HARD,22.0,46.0,25
2020,1,KVY,3.0,SOFT,47.0,51.0,5
2020,1,KVY,4.0,SOFT,52.0,65.0,14
2020,1,LAT,1.0,MEDIUM,1.0,25.0,25
2020,1,LAT,2.0,HARD,26.0,50.0,25
2020,1,LAT,3.0,SOFT,51.0,54.0,4
2020,1,LAT,4.0,SOFT,55.0,67.0,13
2020,1,LEC,1.0,SOFT,1.0,21.0,21
2020,1,LEC,2.0,HARD,22.0,46.0,25
2020,1,LEC,3.0,MEDIUM,47.0,51.0,5
2020,1,LEC,4.0,MEDIUM,52.0,66.0,15
2020,1,MAG,1.0,MEDIUM,1.0,20.0,20
2020,1,NOR,1.0,SOFT,1.0,21.0,21
2020,1,NOR,2.0,HARD,22.0,46.0,25
2020,1,NOR,3.0,MEDIUM,47.0,51.0,5
2020,1,NOR,4.0,MEDIUM,52.0,66.0,15
2020,1,OCO,1.0,MEDIUM,1.0,21.0,21
2020,1,OCO,2.0,HARD,22.0,51.0,30
2020,1,OCO,3.0,HARD,52.0,66.0,15
2020,1,PER,1.0,SOFT,1.0,21.0,21
2020,1,PER,2.0,MEDIUM,22.0,51.0,30
2020,1,PER,3.0,MEDIUM,52.0,66.0,15
2020,1,RAI,1.0,MEDIUM,1.0,19.0,19
2020,1,RAI,2.0,HARD,20.0,46.0,27
2020,1,RAI,3.0,SOFT,47.0,49.0,3
2020,1,RIC,1.0,SOFT,1.0,12.0,12
2020,1,RUS,1.0,MEDIUM,1.0,20.0,20
2020,1,RUS,2.0,HARD,21.0,45.0,25
2020,1,SAI,1.0,SOFT,1.0,21.0,21
2020,1,SAI,2.0,HARD,22.0,47.0,26
2020,1,SAI,3.0,MEDIUM,48.0,51.0,4
2020,1,SAI,4.0,MEDIUM,52.0,66.0,15
2020,1,STR,1.0,SOFT,1.0,15.0,15
2020,1,VER,1.0,MEDIUM,1.0,10.0,10
2020,1,VET,1.0,MEDIUM,1.0,21.0,21
2020,1,VET,2.0,HARD,22.0,46.0,25
2020,1,VET,3.0,SOFT,47.0,51.0,5
2020,1,VET,4.0,SOFT,52.0,66.0,15
2020,2,ALB,1.0,SOFT,1.0,35.0,35
2020,2,ALB,2.0,MEDIUM,36.0,71.0,36
2020,2,BOT,1.0,SOFT,1.0,34.0,34
2020,2,BOT,2.0,MEDIUM,35.0,71.0,37
2020,2,GAS,1.0,SOFT,1.0,24.0,24
2020,2,GAS,2.0,HARD,25.0,49.0,25
2020,2,GAS,3.0,SOFT,50.0,70.0,21
2020,2,GIO,1.0,MEDIUM,1.0,39.0,39
2020,2,GIO,2.0,SOFT,40.0,70.0,31
2020,2,GRO,1.0,SOFT,1.0,37.0,37
2020,2,GRO,2.0,MEDIUM,38.0,70.0,33
2020,2,HAM,1.0,SOFT,1.0,27.0,27
2020,2,HAM,2.0,MEDIUM,28.0,71.0,44
2020,2,KVY,1.0,MEDIUM,1.0,36.0,36
2020,2,KVY,2.0,HARD,37.0,70.0,34
2020,2,LAT,1.0,MEDIUM,1.0,32.0,32
2020,2,LAT,2.0,SOFT,33.0,69.0,37
2020,2,LEC,1.0,SOFT,1.0,1.0,1
2020,2,LEC,2.0,HARD,2.0,4.0,3
2020,2,MAG,1.0,SOFT,1.0,31.0,31
2020,2,MAG,2.0,MEDIUM,32.0,70.0,39
2020,2,NOR,1.0,SOFT,1.0,39.0,39
2020,2,NOR,2.0,MEDIUM,40.0,71.0,32
2020,2,OCO,1.0,SOFT,1.0,25.0,25
2020,2,PER,1.0,SOFT,1.0,38.0,38
2020,2,PER,2.0,MEDIUM,39.0,71.0,33
2020,2,RAI,1.0,MEDIUM,1.0,44.0,44
2020,2,RAI,2.0,SOFT,45.0,70.0,26
2020,2,RIC,1.0,MEDIUM,1.0,37.0,37
2020,2,RIC,2.0,SOFT,38.0,71.0,34
2020,2,RUS,1.0,SOFT,1.0,34.0,34
2020,2,RUS,2.0,MEDIUM,35.0,69.0,35
2020,2,SAI,1.0,SOFT,1.0,32.0,32
2020,2,SAI,2.0,MEDIUM,33.0,66.0,34
2020,2,SAI,3.0,SOFT,67.0,70.0,4
2020,2,STR,1.0,SOFT,1.0,33.0,33
2020,2,STR,2.0,MEDIUM,34.0,71.0,38
2020,2,VER,1.0,SOFT,1.0,24.0,24
2020,2,VER,2.0,MEDIUM,25.0,68.0,44
2020,2,VER,3.0,SOFT,69.0,71.0,3
2020,2,VET,1.0,MEDIUM,1.0,1.0,1
2020,3,ALB,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,ALB,2.0,MEDIUM,4.0,34.0,31
2020,3,ALB,3.0,HARD,35.0,70.0,36
2020,3,BOT,1.0,INTERMEDIATE,1.0,2.0,2
2020,3,BOT,2.0,MEDIUM,3.0,33.0,31
2020,3,BOT,3.0,MEDIUM,34.0,49.0,16
2020,3,BOT,4.0,HARD,50.0,70.0,21
2020,3,GAS,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,GAS,2.0,SOFT,4.0,15.0,12
2020,3,GIO,1.0,INTERMEDIATE,1.0,4.0,4
2020,3,GIO,2.0,SOFT,5.0,20.0,16
2020,3,GIO,3.0,MEDIUM,21.0,40.0,20
2020,3,GIO,4.0,HARD,41.0,69.0,29
2020,3,GRO,1.0,MEDIUM,1.0,3.0,3
2020,3,GRO,2.0,HARD,4.0,69.0,66
2020,3,HAM,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,HAM,2.0,MEDIUM,4.0,37.0,34
2020,3,HAM,3.0,MEDIUM,38.0,66.0,29
2020,3,HAM,4.0,SOFT,67.0,70.0,4
2020,3,KVY,1.0,INTERMEDIATE,1.0,1.0,1
2020,3,KVY,2.0,SOFT,2.0,18.0,17
2020,3,KVY,3.0,HARD,19.0,69.0,51
2020,3,LAT,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,LAT,2.0,SOFT,4.0,4.0,1
2020,3,LAT,3.0,MEDIUM,5.0,31.0,27
2020,3,LAT,4.0,MEDIUM,32.0,39.0,8
2020,3,LAT,5.0,SOFT,40.0,52.0,13
2020,3,LAT,6.0,HARD,53.0,65.0,13
2020,3,LEC,1.0,INTERMEDIATE,1.0,2.0,2
2020,3,LEC,2.0,SOFT,3.0,20.0,18
2020,3,LEC,3.0,HARD,21.0,69.0,49
2020,3,MAG,1.0,MEDIUM,1.0,2.0,2
2020,3,MAG,2.0,HARD,3.0,69.0,67
2020,3,NOR,1.0,INTERMEDIATE,1.0,4.0,4
2020,3,NOR,2.0,MEDIUM,5.0,35.0,31
2020,3,NOR,3.0,HARD,36.0,69.0,34
2020,3,OCO,1.0,INTERMEDIATE,1.0,4.0,4
2020,3,OCO,2.0,MEDIUM,5.0,31.0,27
2020,3,OCO,3.0,HARD,32.0,69.0,38
2020,3,PER,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,PER,2.0,MEDIUM,4.0,35.0,32
2020,3,PER,3.0,HARD,36.0,69.0,34
2020,3,RAI,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,RAI,2.0,MEDIUM,4.0,33.0,30
2020,3,RAI,3.0,HARD,34.0,69.0,36
2020,3,RIC,1.0,INTERMEDIATE,1.0,4.0,4
2020,3,RIC,2.0,MEDIUM,5.0,43.0,39
2020,3,RIC,3.0,MEDIUM,44.0,69.0,26
2020,3,RUS,1.0,INTERMEDIATE,1.0,4.0,4
2020,3,RUS,2.0,SOFT,5.0,19.0,15
2020,3,RUS,3.0,MEDIUM,20.0,50.0,31
2020,3,RUS,4.0,MEDIUM,51.0,69.0,19
2020,3,SAI,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,SAI,2.0,MEDIUM,4.0,40.0,37
2020,3,SAI,3.0,HARD,41.0,69.0,29
2020,3,STR,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,STR,2.0,MEDIUM,4.0,35.0,32
2020,3,STR,3.0,MEDIUM,36.0,52.0,17
2020,3,STR,4.0,HARD,53.0,70.0,18
2020,3,VER,1.0,INTERMEDIATE,1.0,4.0,4
2020,3,VER,2.0,MEDIUM,5.0,36.0,32
2020,3,VER,3.0,HARD,37.0,70.0,34
2020,3,VET,1.0,INTERMEDIATE,1.0,3.0,3
2020,3,VET,2.0,MEDIUM,4.0,29.0,26
2020,3,VET,3.0,HARD,30.0,69.0,40
2020,4,ALB,1.0,MEDIUM,1.0,6.0,6
2020,4,ALB,2.0,HARD,7.0,30.0,24
2020,4,ALB,3.0,MEDIUM,31.0,52.0,22
2020,4,BOT,1.0,MEDIUM,1.0,13.0,13
2020,4,BOT,2.0,HARD,14.0,50.0,37
2020,4,BOT,3.0,SOFT,51.0,52.0,2
2020,4,GAS,1.0,MEDIUM,1.0,12.0,12
2020,4,GAS,2.0,HARD,13.0,52.0,40
2020,4,GIO,1.0,MEDIUM,1.0,12.0,12
2020,4,GIO,2.0,HARD,13.0,52.0,40
2020,4,GRO,1.0,MEDIUM,1.0,36.0,36
2020,4,GRO,2.0,HARD,37.0,52.0,16
2020,4,HAM,1.0,MEDIUM,1.0,13.0,13
2020,4,HAM,2.0,HARD,14.0,52.0,39
2020,4,HUL,1.0,HARD,1.0,1.0,1
2020,4,KVY,1.0,MEDIUM,1.0,12.0,12
2020,4,LAT,1.0,MEDIUM,1.0,12.0,12
2020,4,LAT,2.0,HARD,13.0,52.0,40
2020,4,LEC,1.0,MEDIUM,1.0,13.0,13
2020,4,LEC,2.0,HARD,14.0,52.0,39
2020,4,MAG,1.0,MEDIUM,1.0,1.0,1
2020,4,NOR,1.0,SOFT,1.0,12.0,12
2020,4,NOR,2.0,HARD,13.0,52.0,40
2020,4,OCO,1.0,SOFT,1.0,12.0,12
2020,4,OCO,2.0,HARD,13.0,52.0,40
2020,4,RAI,1.0,MEDIUM,1.0,12.0,12
2020,4,RAI,2.0,HARD,13.0,47.0,35
2020,4,RAI,3.0,SOFT,48.0,51.0,4
2020,4,RIC,1.0,SOFT,1.0,12.0,12
2020,4,RIC,2.0,HARD,13.0,52.0,40
2020,4,RUS,1.0,MEDIUM,1.0,12.0,12
2020,4,RUS,2.0,HARD,13.0,52.0,40
2020,4,SAI,1.0,SOFT,1.0,13.0,13
2020,4,SAI,2.0,HARD,14.0,51.0,38
2020,4,SAI,3.0,MEDIUM,52.0,52.0,1
2020,4,STR,1.0,MEDIUM,1.0,13.0,13
2020,4,STR,2.0,HARD,14.0,52.0,39
2020,4,VER,1.0,MEDIUM,1.0,13.0,13
2020,4,VER,2.0,HARD,14.0,50.0,37
2020,4,VER,3.0,SOFT,51.0,52.0,2
2020,4,VET,1.0,SOFT,1.0,12.0,12
2020,4,VET,2.0,HARD,13.0,52.0,40
2020,5,ALB,1.0,MEDIUM,1.0,6.0,6
2020,5,ALB,2.0,HARD,7.0,30.0,24
2020,5,ALB,3.0,HARD,31.0,52.0,22
2020,5,BOT,1.0,MEDIUM,1.0,13.0,13
2020,5,BOT,2.0,HARD,14.0,32.0,19
2020,5,BOT,3.0,HARD,33.0,52.0,20
2020,5,GAS,1.0,MEDIUM,1.0,7.0,7
2020,5,GAS,2.0,HARD,8.0,23.0,16
2020,5,GAS,3.0,HARD,24.0,52.0,29
2020,5,GIO,1.0,MEDIUM,1.0,7.0,7
2020,5,GIO,2.0,HARD,8.0,33.0,26
2020,5,GIO,3.0,MEDIUM,34.0,51.0,18
2020,5,GRO,1.0,MEDIUM,1.0,17.0,17
2020,5,GRO,2.0,HARD,18.0,38.0,21
2020,5,GRO,3.0,HARD,39.0,51.0,13
2020,5,HAM,1.0,MEDIUM,1.0,14.0,14
2020,5,HAM,2.0,HARD,15.0,41.0,27
2020,5,HAM,3.0,HARD,42.0,52.0,11
2020,5,HUL,1.0,MEDIUM,1.0,15.0,15
2020,5,HUL,2.0,HARD,16.0,30.0,15
2020,5,HUL,3.0,HARD,31.0,44.0,14
2020,5,HUL,4.0,SOFT,45.0,52.0,8
2020,5,KVY,1.0,HARD,1.0,19.0,19
2020,5,KVY,2.0,HARD,20.0,35.0,16
2020,5,KVY,3.0,MEDIUM,36.0,52.0,17
2020,5,LAT,1.0,MEDIUM,1.0,9.0,9
2020,5,LAT,2.0,HARD,10.0,26.0,17
2020,5,LAT,3.0,HARD,27.0,46.0,20
2020,5,LAT,4.0,MEDIUM,47.0,51.0,5
2020,5,LEC,1.0,MEDIUM,1.0,18.0,18
2020,5,LEC,2.0,HARD,19.0,52.0,34
2020,5,MAG,1.0,MEDIUM,1.0,9.0,9
2020,5,MAG,2.0,HARD,10.0,20.0,11
2020,5,MAG,3.0,HARD,21.0,43.0,23
2020,5,NOR,1.0,MEDIUM,1.0,12.0,12
2020,5,NOR,2.0,HARD,13.0,29.0,17
2020,5,NOR,3.0,HARD,30.0,52.0,23
2020,5,OCO,1.0,MEDIUM,1.0,22.0,22
2020,5,OCO,2.0,HARD,23.0,52.0,30
2020,5,RAI,1.0,HARD,1.0,26.0,26
2020,5,RAI,2.0,MEDIUM,27.0,51.0,25
2020,5,RIC,1.0,MEDIUM,1.0,14.0,14
2020,5,RIC,2.0,MEDIUM,15.0,26.0,12
2020,5,RIC,3.0,HARD,27.0,35.0,9
2020,5,RIC,4.0,MEDIUM,36.0,51.0,16
2020,5,RUS,1.0,MEDIUM,1.0,8.0,8
2020,5,RUS,2.0,HARD,9.0,24.0,16
2020,5,RUS,3.0,HARD,25.0,39.0,15
2020,5,RUS,4.0,MEDIUM,40.0,51.0,12
2020,5,SAI,1.0,HARD,1.0,22.0,22
2020,5,SAI,2.0,MEDIUM,23.0,34.0,12
2020,5,SAI,3.0,HARD,35.0,52.0,18
2020,5,STR,1.0,MEDIUM,1.0,18.0,18
2020,5,STR,2.0,HARD,19.0,31.0,13
2020,5,STR,3.0,HARD,32.0,52.0,21
2020,5,VER,1.0,HARD,1.0,26.0,26
2020,5,VER,2.0,MEDIUM,27.0,32.0,6
2020,5,VER,3.0,HARD,33.0,52.0,20
2020,5,VET,1.0,HARD,1.0,22.0,22
2020,5,VET,2.0,HARD,23.0,33.0,11
2020,5,VET,3.0,MEDIUM,34.0,52.0,19
2020,6,ALB,1.0,SOFT,1.0,17.0,17
2020,6,ALB,2.0,HARD,18.0,39.0,22
2020,6,ALB,3.0,MEDIUM,40.0,65.0,26
2020,6,BOT,1.0,SOFT,1.0,23.0,23
2020,6,BOT,2.0,MEDIUM,24.0,48.0,25
2020,6,BOT,3.0,SOFT,49.0,64.0,16
2020,6,BOT,4.0,MEDIUM,65.0,66.0,2
2020,6,GAS,1.0,SOFT,1.0,21.0,21
2020,6,GAS,2.0,MEDIUM,22.0,42.0,21
2020,6,GAS,3.0,MEDIUM,43.0,65.0,23
2020,6,GIO,1.0,MEDIUM,1.0,21.0,21
2020,6,GIO,2.0,MEDIUM,22.0,45.0,24
2020,6,GIO,3.0,SOFT,46.0,65.0,20
2020,6,GRO,1.0,MEDIUM,1.0,32.0,32
2020,6,GRO,2.0,SOFT,33.0,62.0,30
2020,6,GRO,3.0,SOFT,63.0,64.0,2
2020,6,HAM,1.0,SOFT,1.0,23.0,23
2020,6,HAM,2.0,MEDIUM,24.0,50.0,27
2020,6,HAM,3.0,MEDIUM,51.0,66.0,16
2020,6,KVY,1.0,SOFT,1.0,21.0,21
2020,6,KVY,2.0,MEDIUM,22.0,45.0,24
2020,6,KVY,3.0,MEDIUM,46.0,65.0,20
2020,6,LAT,1.0,MEDIUM,1.0,28.0,28
2020,6,LAT,2.0,MEDIUM,29.0,49.0,21
2020,6,LAT,3.0,SOFT,50.0,64.0,15
2020,6,LEC,1.0,SOFT,1.0,29.0,29
2020,6,LEC,2.0,MEDIUM,30.0,38.0,9
2020,6,MAG,1.0,SOFT,1.0,28.0,28
2020,6,MAG,2.0,MEDIUM,29.0,65.0,37
2020,6,NOR,1.0,SOFT,1.0,21.0,21
2020,6,NOR,2.0,SOFT,22.0,44.0,23
2020,6,NOR,3.0,MEDIUM,45.0,65.0,21
2020,6,OCO,1.0,MEDIUM,1.0,34.0,34
2020,6,OCO,2.0,SOFT,35.0,65.0,31
2020,6,PER,1.0,SOFT,1.0,29.0,29
2020,6,PER,2.0,MEDIUM,30.0,65.0,36
2020,6,RAI,1.0,MEDIUM,1.0,20.0,20
2020,6,RAI,2.0,MEDIUM,21.0,44.0,24
2020,6,RAI,3.0,SOFT,45.0,65.0,21
